engine_load,fuel_blend_percentage,nanoparticle_concentration,injection_pressure,engine_speed,BTE
100,87.11870463503178,22.443668565020698,220,2500,32.16830675612388
25,74.83188011224908,91.76537617934228,200,1500,27.38535861596596
50,86.87572305365872,63.40050464543238,220,1500,31.49157029342784
25,53.655467101079935,51.19158028813992,180,2000,27.090063976528647
25,75.1876244369191,94.34754344067882,220,2500,29.27208069152172
50,14.006455935893648,18.75716639181108,240,1500,23.15502321398539
100,34.82746153631915,81.0633644325746,240,1000,26.69361604460427
75,38.95491644815225,42.81989551480084,180,1500,24.63694462716356
25,51.12957462460346,72.58507758315744,220,2000,24.295636884143757
50,92.90763602568236,93.76528848829108,220,1000,28.335082222328573
25,87.42965602221743,56.59417724368756,200,1000,28.515830111147103
50,13.452549228918452,12.03749410858726,240,2500,24.96638913345189
75,17.27896518824632,12.596340715510417,240,1000,26.290800407286664
75,35.76405495889114,39.75047371768389,200,1000,26.201830308314896
100,29.07438658906739,80.34923974555556,240,2000,25.72546267888967
50,61.47709531562623,35.94352087662244,220,2500,27.11643405977316
50,90.2776047764545,40.10217407975959,220,1500,31.58840513636554
100,96.22915416725868,80.60146418778119,240,1000,32.69724495179299
100,65.36029525352265,20.457025652735275,200,1500,31.39082945948273
50,83.81592014010867,86.2131665766597,180,1500,29.826571480370344
100,52.52022002307971,33.921326399869585,180,1500,30.31533733437617
75,20.83269468600397,14.61007639260174,180,2500,22.75595567970993
25,52.46884120934774,20.560843576332037,180,1500,26.64646644737875
75,55.50826014376511,95.72993980649412,220,2000,27.48554455577719
100,74.24575642135565,50.61915595394816,180,2500,29.609244302058173
50,21.98829897073491,33.07942953986122,220,2500,25.41881634279348
50,36.83103820867317,56.91438551612756,220,2500,25.24261306911654
75,36.40274692145663,71.41119880544203,180,2500,24.41369837130446
50,95.94395957411648,38.69185672396624,180,1000,30.738125379742048
100,44.394496032671896,75.27440828449215,180,1000,27.72352592527355
75,75.50939672981465,32.702684581648185,240,1500,33.25970243933472
50,75.0811381374439,20.11035088396365,240,1000,28.731886122039537
25,26.554418480324134,59.47373983321854,200,2500,22.0270794436186
25,57.18696893717321,23.600680830471727,220,1500,26.676613171150063
100,89.43028933186481,94.6436390829226,180,2000,34.19120968625413
50,47.51977194569494,10.040412531866568,240,1000,26.81923194996321
100,94.5117507342546,78.01264899698918,200,2500,32.44418314514858
75,21.44582293241616,35.15258835612198,220,1500,25.37146861486261
25,7.415910577403073,86.14781755951302,220,1000,19.938717013848706
75,89.14538731447493,15.413579536633772,220,2500,32.01174214535338
50,84.76811979622167,95.77005384696145,240,1500,30.02381499006408
100,99.25898759338448,19.125539544971208,180,1000,34.04627252593964
100,67.93934881124261,80.90944795319008,180,2000,29.824654003803968
100,93.66879266671496,56.5607992272044,220,1000,34.2358546792334
75,82.69490250841109,48.73553126898265,220,2500,29.61573036727088
25,84.44263331200868,35.21402073192444,200,2500,28.643048998445348
75,56.914157045426826,85.72325817241587,200,2000,26.062560565479128
75,38.23645979167109,27.97762577796551,220,2000,26.515245567680964
50,93.45580725432818,74.91171474935733,200,1500,29.99663494355143
50,43.211717561589445,50.12124859252057,240,1500,25.484891057380068
50,53.881936724966906,99.86455064325428,220,2500,25.50064422537345
25,44.611430712518775,65.02591181527954,200,1000,24.69145661162985
25,56.48183139601971,19.37706434413916,220,2000,25.392757159240148
50,47.05050789923272,47.75690702367996,180,1500,26.64000631333317
50,4.796755857947588,15.96690823466762,240,2500,22.15419353859749
25,88.20481860076987,35.70900709502031,220,2500,30.114485251889537
100,44.43938189157698,40.89851153929942,180,2500,28.5636339779177
25,58.89436485073488,86.78589475056425,220,2000,24.81180391540961
25,13.918780275798705,85.41887289467822,180,2000,19.6230905137084
25,0.3387847982639136,11.040149798506109,200,2000,21.35954741695832
50,24.529009364364292,57.90507535045831,180,1000,23.6025683383253
100,70.45860321333502,30.11893800429542,240,2000,32.906168939086506
25,9.91945301128786,38.80837882410002,240,2500,23.00430112530969
50,90.8887440386468,11.948615697298168,200,2000,30.8636686091373
75,21.50225693561846,77.47712789007817,220,1000,21.99322422151138
75,20.45936142917758,95.55307981771612,240,1000,24.77140917959755
25,18.15079616214955,29.734033628246664,200,2500,21.938265574901852
75,1.3981712971364746,40.75955803430492,240,1500,22.72458664061561
100,77.18054684782346,28.579059525687786,200,2000,33.34117504016725
75,87.50345312452585,93.70437972773756,240,2000,30.97359802577886
75,61.416270261619886,10.842037111668407,200,1000,30.522742499681176
100,18.819998167986228,62.54760531619316,240,1000,26.694383825312308
25,28.52779969408797,88.3687565009935,220,1500,22.167105647786475
25,47.592669736496326,26.767645670381214,180,1000,26.15815026154809
100,95.43459516233008,63.0995762225874,240,1000,33.38693705339083
100,24.73513718177428,14.558329437839642,200,1000,27.72177409155628
100,73.16459039198881,83.31266202110284,220,1000,30.805899119984275
75,43.94482232929203,34.69862104956444,240,1500,28.811269947655106
100,29.78473483600218,98.98780754757344,200,2000,24.71751065935037
50,45.59159370221138,92.98086584407991,180,2000,24.765653202990745
75,7.120671754123253,75.92643729394426,200,2000,22.854551997907446
25,79.86873709303624,54.715837723434255,240,2000,28.263291998935507
25,24.330192798296714,78.99302006748117,200,2000,20.82053909695584
25,72.54121231929705,21.754814278848592,200,2500,27.32539815561125
75,6.834837144819472,37.91796756527541,180,2500,23.712069427208224
50,95.5098556165686,12.420674971917135,240,1000,31.258795599634254
100,19.30149854056986,68.05221774487661,240,2500,23.85397312053289
100,88.27420762070804,82.4983874273363,180,2000,31.81281900806301
25,80.94732096154344,95.1656998161851,220,1000,26.22796130813021
25,96.7859924081416,71.78564665452171,200,2000,30.09384641832471
75,47.78906609457496,75.88821162004564,200,2000,27.305770754429528
50,72.73972938459515,90.5910200411456,200,1000,28.86288062595857
100,37.0710657037784,94.27402259723137,240,2000,27.03001823109508
75,18.436823801969386,54.21677948827352,240,2500,23.43572500633382
100,44.30759329334488,19.880865073744687,200,1000,25.887036672668643
25,16.574901538845488,51.97755788849416,240,1500,23.01101129822525
100,98.2044622786384,60.04664765850608,180,1500,33.19306712237457
50,9.624649114071635,66.83902942559897,180,1500,19.89340425397799
50,58.92117234526204,99.0356101578346,240,2000,27.97888621187688
25,62.64638552540559,92.58068937616936,200,2000,26.240246911047
50,53.80795428740542,45.672778247115566,200,2000,28.52053319812049
50,66.21858857118336,20.210831764363885,200,2000,29.14508583601656
75,11.618077501189097,29.331243840040397,200,1000,24.98985555127227
100,55.501852420529104,25.64196605500785,240,1500,29.52884875006096
25,28.721257112736154,42.04114544340969,220,2500,23.992891213312088
25,94.01760633010566,88.88403555507088,220,1000,30.81007757079604
25,76.20716534397258,49.417165553384734,200,1500,28.71222866391518
25,97.25144821597426,61.054963425807145,200,1500,29.39776530859232
25,3.7556069740189546,26.125018735484336,200,1000,19.792841234723
50,28.51331751807087,54.35634528859568,220,1000,25.408876737497327
75,19.5422586638349,88.62649492602628,180,1000,23.99027086744735
25,1.11545873118305,79.61169371662692,220,2500,19.871575977590044
75,24.232573024632146,17.307164421911942,240,1500,23.847736397904143
75,67.8775983520429,87.58650418751036,220,2500,26.734331093122744
50,23.10889221345685,34.64452876779339,240,2500,24.203420254385488
25,50.90034454826182,69.91446244059705,200,2500,24.04255136730882
50,88.78181149649987,23.17446146284582,240,2500,31.124068193052068
25,69.37579203490752,70.7179933077222,200,2500,27.72659736149179
50,39.4629069906032,13.2131285971447,180,1000,25.61500868846032
75,37.24689389121083,64.0580230963196,200,2500,26.42717154693905
25,45.57358140084848,68.13461536852098,200,2000,24.327719208029077
100,17.704144105990636,32.00470426531577,180,1000,29.08240712914992
75,63.40007674159881,94.3278480739432,200,1500,27.67555949694736
100,36.41528191046055,14.137514848043152,200,1500,27.660908210760365
75,85.23653492620437,90.2538394106445,200,1000,30.01359438848943
50,75.65526600578163,44.37077388782779,220,2500,30.34250995341279
25,61.05131640921601,74.25232675322553,240,1000,25.37463766272282
75,36.420222264951605,68.6393584613142,200,1500,26.75949170226377
50,20.99318316734844,25.1421594425196,220,1500,24.131718749016347
25,77.61518641056229,38.709934803087286,200,1000,28.299561976981312
25,48.64090989910865,57.670613282128045,240,2000,26.56113334444673
75,22.47500381773575,86.18592433461461,200,2000,22.46773195609586
25,19.51746150400062,95.9374068341922,240,2000,21.415948602439038
75,16.540090450135903,11.852797000351758,220,1500,25.86425946226187
25,77.7161196205595,41.73024299239077,220,2000,28.58062592562836
100,22.89871853003117,70.13295321242164,200,2000,24.42111128298774
50,52.66422635251975,57.49564899184004,180,1000,25.476992941957644
100,45.15463609730565,94.87199042710832,240,2500,27.89626671588081
75,57.96108992282839,11.5272491082353,200,2500,26.9801516208395
100,87.71549003711942,49.39654587558723,220,1000,32.254054083437886
75,86.77473900817306,70.192346302416,200,2500,29.793368113527816
25,45.10760718248597,29.582534248116037,240,2000,25.36177968943336
25,1.5366250734723308,75.32842475034535,200,1500,19.73990201466268
75,42.64438057143032,17.310576539917765,240,2000,28.04725988032135
100,60.61935374241404,50.59346765331839,220,1000,29.18287315938473
25,55.77647590980618,70.86114605716342,180,2500,25.67585892581209
50,65.13361058002054,34.00814154164334,180,1000,28.336904524143648
25,15.407573247308347,16.64617759077365,220,1000,21.599066531168056
50,64.65350987807325,96.13194488194983,220,2000,28.13753637029585
100,18.265161874377224,92.24407259157364,200,2500,25.680878497743684
50,75.0523980696749,93.37329204505596,220,1500,27.499781632412976
50,33.908761326268,98.06521449679552,220,2000,23.14188760732424
50,70.98954333814535,26.62282489702344,240,1000,29.995190516282683
50,4.786559890610709,24.19983980132007,200,1000,20.88265254599069
25,40.78600255909134,13.079312758690932,240,2500,23.77439423492363
50,70.50345222633328,90.26405088560044,200,1000,28.22512976893471
25,22.68705163314941,77.74865570223568,200,1000,23.778768177411887
50,79.52870447972225,66.99361700066447,180,2000,28.50862733669364
75,63.0779733104932,93.49085432675236,180,2500,27.69825144039216
100,58.75617721497983,61.75689530432474,220,2000,29.420857004664345
50,35.35488542043371,21.67576774529932,200,1500,25.128432837375712
75,48.24514703811176,25.917802744150716,220,1000,27.62874057681014
50,59.73493009778531,21.896553730428685,240,2000,27.422487313516044
50,47.24621139148905,37.68922114507292,220,2000,26.658322138990865
50,69.831332394056,44.15471498022524,240,2500,29.293814455405204
75,43.36969331069596,81.71551582162188,180,1000,26.61080154821568
100,20.227318174203035,27.21285203008091,180,2000,26.3161531936028
75,21.393378280104724,75.28286375593319,240,1000,23.77605722982347
100,0.5803768842941093,54.21056519030569,240,1500,22.79784875411113
50,30.095771555867245,99.96939290154457,240,1000,22.211451854244523
25,74.89176404785196,79.89242149403822,220,1000,25.643098021735888
50,79.41627088376096,97.20576897879634,240,2000,29.129254448026924
100,20.246754209575,40.81163514717955,200,2500,25.626140316389485
75,95.90439968714075,21.074517384963208,240,2500,33.315972939015424
50,50.24027934801267,55.53062246306853,180,2500,25.699365171041823
75,91.69787490185028,21.18155264771266,240,1500,32.42293015253617
75,70.67652818616311,54.32065343758583,180,1500,29.392431314670137
75,72.2433423022413,34.294692355784235,180,2000,31.86189499238993
50,8.504362130607113,54.1942491185278,220,2500,21.79022486733277
75,21.999112689693067,95.46725832597691,240,1500,24.882753220654003
75,0.8814833294472635,36.013065780114744,180,2500,21.720998449824464
50,71.61276404767375,99.4090644432605,200,2500,29.026994911847783
75,34.443828842851,30.639652246367696,240,1500,27.41091003398292
50,78.66525160763467,28.729754109733005,240,2500,29.20430334622824
100,33.893621993702624,59.03096706992703,180,1000,26.605775017555683
100,81.93337522988611,85.7840444484477,220,2000,32.67007942924603
100,13.0698253748313,77.45531672635684,220,1500,25.68868307461045
75,17.33731567575082,75.11832417663686,240,1500,23.74535953311378
25,34.08765395839365,35.43696470369178,240,2500,23.090286872021284
25,40.84873888822733,12.02650984632914,220,1500,26.170235041937328
75,34.87028108429784,24.55734611298272,220,1000,26.27403396313651
25,76.36470325232199,41.45259710252553,200,2500,28.39296422231513
50,9.695139262671471,97.45153755131804,240,1000,20.950627273085072
25,35.12170196384881,92.77997121764916,240,2000,22.686901503447935
75,83.72399995154593,28.05801285394893,240,2000,33.46548977508558
75,6.679707726217199,75.30602301862261,220,1000,22.835273401062413
50,94.23435076713574,62.11151712130433,180,2500,32.11970845602055
100,98.63168422720128,14.485838507895362,200,2000,33.05134662138109
75,8.856817382508009,43.45350501687307,220,2500,22.03331897815069
50,29.12725222557369,53.74663663293123,220,2500,24.92077957655019
25,37.24006660353562,70.08167110150916,200,2000,22.803127892587035
25,77.6391368652726,36.54146044129991,240,2000,28.25948525074204
50,59.59268121167338,94.0436766149034,180,1000,24.458869494328304
50,64.43657004925673,50.66911510333026,200,2500,25.89813450088043
75,75.7509822818506,32.36766617052686,180,1000,30.69200509831525
25,11.797899943702571,38.47852785225229,240,1500,21.175792593156164
50,83.32094569102624,77.66968857570679,180,1500,28.94358211862199
25,70.5619804180144,67.62568308171069,240,1500,28.621940202533644
50,57.73417251963703,76.7960219301202,220,1500,27.213698013533403
25,88.97353347830567,36.31076427888098,240,2000,31.56596998400532
100,70.03063538838072,39.416375665319,200,2000,31.29051637968482
75,20.16999626310254,45.704720489570654,200,1000,26.34792783676424
25,42.97453810756667,26.97336986455036,240,2000,25.99139826484534
100,49.404286693573326,72.19400904426233,240,2000,27.99101283741869
25,5.521762675040565,39.641456267006376,220,2000,20.83661703605668
25,95.46375133600556,39.36126017277472,220,1500,29.65442651775937
100,12.857726079687849,34.24284728984259,240,1000,26.675305980860884
25,69.74612672267268,50.75450242312828,180,2500,27.485597530878685
25,50.62310360908802,79.47784713107896,220,2500,23.803203806394382
75,2.5632249884422587,85.2047834912446,200,2500,21.014764400939058
100,92.47474758643617,82.4057089914904,220,1500,31.3462477830913
100,85.18368088189332,65.90742198506983,220,2000,31.30457005814047
50,52.425792790383554,35.23847815524504,220,2000,26.0893755406154
25,22.894233613944525,76.13696852275399,220,2500,20.809718647222677
75,12.162289068009423,13.542574756791584,240,2500,25.81699245495772
25,36.33924794321266,81.83371665794036,220,1000,21.716795783713025
25,25.54282810460905,80.22048076599172,180,1500,22.605192519685573
50,50.66912010062987,70.30010018588301,220,2000,28.44112560659617
25,96.6409296123429,18.813290498702,220,2500,30.62488507466308
75,57.49534932296414,99.7607201975468,200,2500,27.59461971056253
75,88.99310558900979,78.07682731608958,220,1000,31.31566484176613
50,65.08788374957773,76.13261479071036,200,2000,26.00941255833232
25,47.52465265872004,15.760706727638036,200,2000,26.12057177896148
75,85.46075627333713,45.88346139156087,240,1000,31.713650541730583
25,47.13681101729975,17.75556996822833,200,1000,25.567859611918752
25,86.8628170510361,42.49333061281367,200,2000,27.39715039917064
25,29.157676957576527,61.3436998921465,180,1000,24.832270605912196
50,12.881307376298812,89.09849695209537,180,2500,22.243520445183098
25,85.53144643629383,35.46439596950472,200,2000,27.87125185596229
75,58.74151637926668,66.10731872340472,240,1500,27.297271828464705
25,88.90923982489602,24.81867301103251,180,2000,28.867197339843067
75,93.78272069923833,41.856747124800165,180,1000,33.87880540943473
25,5.3628390371449175,95.25137277126994,240,1500,19.75742049534176
75,50.09693018588683,77.28768240244584,220,2500,27.09045986988589
75,37.49645490745293,59.12251877684546,180,2500,25.78733509618926
25,62.58583970701172,32.65271192405454,200,2500,27.881014308426685
25,79.35911972023236,44.17347003794998,200,1000,29.380354665280063
75,28.059021597436896,24.102400046726306,200,2000,24.5606281398682
100,55.679838437317166,41.81204737873548,240,1000,29.63120686704457
50,70.87285799048996,23.55695436584731,200,2000,28.90072980708281
100,13.443108283573402,81.57763297100028,220,1000,23.758853344692437
100,81.40669059512669,17.268318094805938,240,2500,32.21344765475038
25,60.610959985297306,27.04649318263946,180,1000,26.478406750121984
50,94.95374371136518,72.20500568026785,240,2000,29.54340565385475
100,33.95289191306933,91.2265041178521,200,2500,26.86325618677328
25,10.814594233719866,96.81324487908417,240,2500,20.66591407133364
100,50.65012010369253,85.24206250666991,240,1500,28.87788239335737
100,8.581077170943885,29.03245987296025,240,2000,24.80955933953687
25,96.95265233240067,35.71401572488448,240,1500,28.081487184899142
25,3.8684958257191537,88.36771176986976,220,1500,19.155618719701533
25,75.3503901107308,90.03996682696997,240,1500,25.93237438413337
50,52.510239814224406,67.65878492381012,200,2500,26.228343058207017
100,36.86206524982887,38.2276989268183,180,1500,28.49424947931968
25,6.5842164508654655,30.165099674137902,220,2000,23.19507161662677
75,62.216692417360775,86.70544293364718,240,2000,27.33165355126401
100,58.52203293909552,28.472949860478025,180,1500,30.41051269708748
75,28.08832730675997,69.56239156141754,220,1500,25.342278083728377
50,91.0221701410312,97.11580084607188,200,1500,31.10013069141401
25,30.41100073428369,73.4762253249815,200,1500,23.04152311528265
75,44.97254105921061,33.19032818481378,180,1500,27.21940823217556
50,54.37624559186557,35.42553111470004,240,1500,27.186598221270785
25,10.02318781762861,18.36052978788149,180,1000,22.232998549479458
75,93.21617192136324,71.76137409647309,220,2500,32.37527534914173
75,37.45361524510411,56.65921133174194,180,2500,28.063812616811592
50,8.077921387434362,28.58245295825504,180,2500,24.335763865257743
25,38.72911736753299,30.49014704944871,240,1500,23.75024057981989
25,60.02025470925807,10.81220992904648,200,1000,25.531608431342104
75,51.36526718213295,98.05774591959816,240,2500,25.676436172529176
75,69.4541974037274,84.52163669868384,200,2000,29.2450604323641
75,5.548394206791063,45.47529554754008,240,2500,24.52218008453534
25,28.45406102720561,95.14808657146826,200,2500,21.94859255007672
50,81.92305768401023,70.94079452389613,240,2500,28.31463512182358
50,7.989368779136086,77.63162820650322,200,2500,20.28039037058137
25,85.54859546959575,71.19599498863664,200,2000,29.966606262375112
100,9.189609207710625,78.11639487588616,200,1500,23.871542035982465
50,83.44542148916962,25.384503532201897,200,2000,28.79393322149376
75,36.078840107872665,60.61581977813182,240,2000,26.119454424689792
100,61.22090632572158,86.44386478496118,220,1500,29.39667279164852
100,15.288711564799817,11.758832557305253,200,2000,27.178513394064893
50,6.616872172518084,21.109865804968692,200,2000,21.54614173084549
100,21.59382040201351,32.10758286949802,200,2500,27.680280108692795
100,12.785381790869554,36.52540270549092,200,2500,26.864800140420964
50,31.24058976796318,26.44334799316615,200,1500,25.187549950714786
50,51.43832465110202,66.18973509379595,180,2500,26.926286889491543
100,58.87594635650096,36.46171640743691,180,1500,30.970581411851644
75,78.9868107379743,24.22898593422324,200,1500,30.563895583322957
25,65.62398932483586,91.52435639681202,200,1000,24.593819676174974
100,60.8758325129553,72.55310783925967,200,1500,29.04753428770853
100,41.17820274857746,32.14528719176123,220,2000,26.71751514244362
75,47.38084349601387,42.48582699800546,240,1500,28.11110230054463
100,41.45208293901811,76.67070065998287,200,1000,29.211021397403027
100,84.21660300613831,81.1819066213431,220,2000,30.938290432889875
25,23.000045254839986,25.879254887820625,220,1000,22.570547823407857
25,0.5720931541964625,94.29184756663584,200,2500,19.169287141102348
25,65.13198972262393,80.6744745091011,240,2000,28.212900464780805
50,20.246218363883138,87.11329934204684,180,1500,22.327824031485584
50,89.01151363098093,22.947292626696942,200,1000,32.06129438336023
25,85.9046329706656,22.903043699204478,200,1500,29.4185408998925
25,7.672737192820589,37.48319598028307,180,2500,18.09782239161663
50,10.638840541407736,15.818177766247569,240,2000,22.746191681044888
75,49.51715922466663,18.19605941701938,180,1500,29.217109749732067
100,60.92226627693547,22.88864399679435,200,2500,30.13875789374373
100,27.49083374822408,74.11867594164524,200,1500,26.778938510754884
25,71.67977166993707,12.720726247707926,220,2000,29.896466081613347
75,59.49160209188715,17.492030323174053,180,2500,29.86712757083917
50,32.48241097485547,94.97651825671132,220,2500,23.213420431231157
25,2.5371488042315598,17.529101350510967,220,1000,21.864034209498893
75,75.01502812985177,58.37161332421016,220,2000,30.571732820375733
75,21.475366582508272,67.83158730364683,220,2500,25.51159126816812
75,83.44737434626283,96.27341623437655,180,2000,30.076388794823348
50,42.02902600542552,90.98224461204796,180,1500,24.074400023095414
50,57.707744263176544,49.66144904679418,180,2000,27.81536864900124
100,87.29487304090019,94.79476551848543,200,1000,32.40279164790029
100,86.36230009199534,48.90392873181263,240,2000,32.12729327279174
75,37.15195752435733,70.2926843923569,220,2000,24.516563253397816
75,20.888889271484317,33.36472636463741,200,1500,24.71484321180898
50,77.51460777285946,67.2980073300589,180,1000,27.728812607301727
100,43.30802036021312,58.4370050147799,180,1500,27.89302084358689
75,19.204199355900407,64.61479384788208,200,2500,25.15571148719177
100,90.44253423171502,71.43860812002953,220,1500,30.610913548682564
100,19.810419424108737,25.61097700919237,180,1000,26.779122671906844
75,2.580716819123108,37.11365208780957,220,1000,23.67760043735364
50,2.0279973767419968,76.26172482329753,220,2000,20.25335214053285
75,62.231535645426426,24.744158764361416,240,1000,29.826427532895305
75,66.16750607175304,40.98161248470558,180,1500,30.71700091161862
100,31.10417050569839,69.98308219837836,200,1000,27.14308458941929
75,32.00109892470634,94.38858866725064,240,2500,27.11953072570551
50,33.94939150599428,16.777018611960766,220,1000,25.6426154209596
75,68.01585467588787,56.49047191816033,200,1000,30.424879632427004
50,5.813379102682859,17.37148053139785,240,1500,24.76660736139509
50,92.91163526913256,44.121875585638655,240,2000,31.41675223299595
100,22.252104417744643,25.784785367861083,240,2000,28.46262524894086
25,99.96732052420924,68.4494580320662,220,1500,30.33430618398417
25,17.1522693787187,78.20492967592244,220,2000,22.857765724951918
100,77.15464573123775,32.26088859029953,180,2500,30.952545463284466
75,22.341254492962506,74.15984341474714,240,2500,24.562340614880476
100,8.084680164325398,50.213704407101176,200,2000,27.274697067291097
50,87.49333243506489,35.52220273501631,220,1500,28.71875577386035
25,85.87512591908919,57.10615018180611,240,1500,27.9253640677132
100,40.35703924496013,44.16851294388691,200,2000,30.327117360478105
75,70.23961425404268,30.699662909972208,220,1000,30.05265691690568
100,55.706593268391714,78.11603165169858,200,2000,28.89988594703376
25,85.29561136737487,81.77717340417726,200,2500,29.059920371573075
100,31.505596931865444,82.02810166795031,180,2500,27.76367821809976
100,52.36723999989852,44.39285164321251,220,1000,28.97948425070049
25,48.537237120455046,25.25756062684356,220,2500,23.957773697972375
50,35.39058262568587,85.63701533567306,220,1500,23.39942036799479
50,89.14550645563722,39.6337488837592,220,1000,30.060924947286715
25,16.587792466253546,77.32601220268175,180,1000,20.18716207872132
100,14.950863952069614,83.57055049397033,180,1000,23.9628863676276
25,57.69095353227514,79.1337247842482,240,1500,25.44553961506988
50,65.7494229984942,45.082542762172686,220,2500,27.324594329740936
75,19.46192543245652,94.42150539303434,200,2000,25.5734818297984
100,39.07174422546241,69.41461751227442,180,2500,27.114773899140594
50,94.65638429787435,61.81716558891909,200,2000,29.200627435918012
100,24.6617422690674,72.81181918675124,200,1000,27.184150868843624
25,66.83607021173941,14.025441093885108,200,2000,30.875722897922603
75,74.01493936975908,45.14634755007742,240,2500,29.918490894777356
25,44.81286994651595,89.30954384615897,240,1500,24.20167124313907
75,93.7525986759583,24.497173134614272,220,2500,33.938931535991216
100,73.66567352187904,47.29605829626967,180,1500,31.043495273602097
100,45.79245798608979,46.472319205477376,220,1500,30.524436270171744
25,56.9335201776094,42.0437539632722,240,1500,24.497794374191493
75,69.26134434251007,60.6116195973082,240,2000,29.34551279947457
75,59.219018042921824,99.65782446271253,200,1000,26.863569111377867
100,87.86975838260759,33.02639639079668,220,1000,31.99518837331576
25,35.68886622804012,73.44614103174925,200,1000,22.560736487511768
75,29.98857400558049,78.21954979981037,240,1500,25.6975169290716
100,21.38388894952643,62.604863171169605,220,2000,26.80728124042981
50,3.7782968064595135,18.772811911106288,220,2000,23.21110946788849
25,4.301396438005534,61.51361476107676,180,2000,18.97750373404928
50,87.00551931092828,95.81180281052386,240,2500,29.835368379623016
25,67.83931464059073,40.78541299498062,240,2000,27.09883468081011
100,66.05324154364861,67.57193137414855,180,2000,29.67225569543117
75,61.46428189348861,96.34579591827234,240,2000,27.751060199582813
75,84.92191446941048,81.81912531112722,200,1000,32.27144174343634
75,48.02669256656274,71.94769567273386,200,1500,26.83819867552627
25,87.04108285583003,97.40339908914828,200,2500,28.7701829101756
100,35.944502618223915,25.352465976892017,220,1000,29.11985485253735
50,92.67075043390903,79.54739096498548,200,2000,31.05649654543808
100,69.86569800812401,46.61521905904961,240,1500,30.596982008920637
50,25.71771360244273,42.438851891245385,180,1500,23.82001296180274
25,56.40849216886251,56.86052629617643,200,1500,26.027912621322137
25,53.303056148825554,13.03759528997124,200,1500,25.765421699679468
50,13.789882173033396,38.12766588355265,220,2000,22.26490039724512
50,59.12429057506141,24.95939450710707,240,2500,28.01245151310884
50,31.478562371695794,22.482180947557424,180,2000,24.39266955666065
100,5.234876680960243,40.36064590180883,240,1500,24.28458581068686
50,94.86561577065648,82.20379222096383,200,2000,30.06827323157407
25,64.14903690642878,28.099996106956183,240,1500,26.54785431361808
25,87.6918931870847,57.82742059891687,180,2000,28.60664952689121
75,67.60560050132531,77.37905746316395,200,2500,28.53204183513777
50,35.698369214011294,31.68743814146067,240,1500,27.47931191820596
100,51.26880723288114,93.17829661801947,180,2000,30.03194555390745
100,67.57467603471771,87.98481129984431,200,1000,29.57223850536501
100,96.02523252014376,32.60603905604583,200,2500,33.49317879527927
75,25.366945912169648,99.06742606292144,240,1000,24.081176476669697
25,87.49770586241176,70.22539847035146,220,2000,28.83417636589093
100,92.40778052942694,35.74900336783603,220,2500,33.42368118451988
25,67.04155146589565,71.29337097750113,180,2500,26.54412540386376
75,93.12666274013378,69.96234433629624,240,2500,32.45403607141012
50,39.78785874773685,64.5574262260896,180,2000,24.319936315818804
50,95.30161760404428,74.05264999706274,240,2500,29.954875778319813
50,70.27828771659749,34.1484121337716,180,2500,27.40391421622437
100,4.20057674188119,98.10869370305812,180,1000,23.05693256079053
50,90.68728318190529,87.21061815476423,240,2000,29.861345569803728
100,48.44728090331925,77.11672173663888,220,1500,28.347161710661027
75,46.032698477783285,12.36744942429242,180,2000,29.35894653602285
75,56.64666059796343,63.13468359255616,240,2000,27.277753880883274
100,14.938454677122792,73.58355893281424,240,2500,23.39015964383937
25,46.916604856739866,86.86898443970948,240,1000,24.29454534512604
50,83.11272167177457,95.15414096100484,200,1000,28.724259272407743
50,1.5482459137515336,92.42677899475773,240,2000,21.66084904613755
50,27.29171603243713,46.54404392344194,240,1500,24.379835600189555
100,0.245458644384422,90.68510691765576,200,2000,24.49082623822532
75,41.57113091498484,10.067392829338408,200,1500,27.56617934943297
50,72.83155104937347,41.63276903570078,220,1500,28.434504146860565
75,79.87718291146285,20.24929623073543,240,2000,32.04205105237042
50,94.51897611270066,89.47609300451822,180,2500,30.64460436609992
50,60.85046129707865,93.51837148902268,200,2500,26.000954259468887
100,25.462686665289542,33.04075763352013,200,1500,27.42988339816952
25,92.4147949136699,43.0579403312917,220,1000,30.07143535104115
100,77.53157538803761,98.54898574753832,220,2500,30.73041940538017
50,57.44284830031445,60.94571173564568,220,2500,28.14489418394769
50,69.56402157189359,54.73502590794756,240,1500,29.820230900097343
25,92.43163550074291,55.03918825149195,240,1500,28.812481060383032
75,71.23940284729217,72.65693613455043,240,1500,29.90921130905906
75,36.8374507584734,95.90887312948124,200,2500,25.588402570461056
50,71.30282022890967,42.99601867771355,220,2500,28.3216003926313
75,4.027816273538787,25.539215153413863,200,1000,23.5201049484467
50,38.64155618305812,26.651160293769134,180,1000,24.0650129476017
25,40.63230318455793,11.8323134276416,240,2000,26.152965081493253
25,16.68382344208347,59.98694465073648,200,1500,22.506749392157847
50,2.3085480551770177,93.62054969834055,180,2500,18.936689567989067
25,13.33812366377428,74.17692058410532,200,1000,20.9144420800561
100,65.46214957970551,99.36680739152236,180,1500,29.89521518924742
100,80.22888163636875,91.857466668291,200,1500,32.04063802959386
25,98.8203492726974,54.267190605138175,200,2000,29.78359687943512
50,34.63635031084943,53.78944425320783,240,1500,24.64091057907311
50,59.937922226110175,66.55215068457113,200,1000,27.53045697916237
